Filename,Original,Translate
trad_divina_commedia_inferno_2_31.csv,per tòrre tali essecutori a Marte.,privare Marte di strumenti come questi.
trad_divina_commedia_inferno_2_31.csv,E s'ella d'elefanti e di balene,E se continua a produrre elefanti
trad_divina_commedia_inferno_2_31.csv,"non si pente, chi guarda sottilmente,","e balene, chi vede con sottigliezza"
trad_divina_commedia_inferno_2_31.csv,più giusta e più discreta la ne tene;,la ritiene più giusta e prudente;
trad_divina_commedia_inferno_2_31.csv,ché dove l'argomento de la mente,per dove il ragionamento più acuto della mente
trad_divina_commedia_inferno_2_31.csv,"s'aggiugne al mal volere e a la possa,","si unisce alla volontà malvagia e al potere malvagio,"
trad_divina_commedia_inferno_2_31.csv,nessun riparo vi può far la gente.,Là gli esseri umani non possono difendersi.
trad_divina_commedia_inferno_2_31.csv,La faccia sua mi parea lunga e grossa,Il suo volto mi apparve largo e lungo
trad_divina_commedia_inferno_2_31.csv,"come la pina di San Pietro a Roma,",come Roma può rivendicare per il suo cono di pino di San Pietro;
trad_divina_commedia_inferno_2_31.csv,e a sua proporzione eran l'altre ossa;,le altre ossa condivise nella stessa proporzione;
trad_divina_commedia_inferno_2_31.csv,"sì che la ripa, ch'era perizoma","in modo che la banca, che lo serviva come un grembiule"
trad_divina_commedia_inferno_2_31.csv,"dal mezzo in giù, ne mostrava ben tanto","giù dal suo centro, ha mostrato così tanto di lui"
trad_divina_commedia_inferno_2_31.csv,"di sovra, che di giugnere a la chioma","sopra, che tre Frieslanders sarebbe invano"
trad_divina_commedia_inferno_2_31.csv,tre Frison s'averien dato mal vanto;,si sono vantati del loro raggiungere i suoi capelli;
trad_divina_commedia_inferno_2_31.csv,però ch'i' ne vedea trenta gran palmi,per scendere dal luogo in cui ci si allaccia
trad_divina_commedia_inferno_2_31.csv,dal loco in giù dov'omo affibbia 'l manto.,"un mantello, ho visto trenta spanne di lui."
trad_divina_commedia_inferno_2_31.csv,"“Raphèl maì amècche zabì almi”,","""Raphèl maì amècche ,zabì almi,"""
trad_divina_commedia_inferno_2_31.csv,"cominciò a gridar la fiera bocca,","cominciò a soffiare quella bocca bruta, per la quale"
trad_divina_commedia_inferno_2_31.csv,cui non si convenia più dolci salmi.,nessun salmo più dolce sarebbe appropriato.
trad_divina_commedia_inferno_2_31.csv,"E 'l duca mio ver' lui: “Anima sciocca,","E la mia guida si rivolse a lui: ""O anima stupida,"
trad_divina_commedia_inferno_2_31.csv,"tienti col corno, e con quel ti disfoga",mantenere al vostro corno e utilizzare quello come un outlet
trad_divina_commedia_inferno_2_31.csv,quand'ira o altra passïon ti tocca!,quando la rabbia o altra passione ti tocca!
trad_divina_commedia_inferno_2_31.csv,"Cércati al collo, e troverai la soga",Guarda il tuo collo e troverai il cinturino.
trad_divina_commedia_inferno_2_31.csv,"che 'l tien legato, o anima confusa,","che lo tiene fermo, e vedete, spirito smarrito,"
trad_divina_commedia_inferno_2_31.csv,e vedi lui che 'l gran petto ti doga”.,"come si trova dritto attraverso il tuo enorme petto."""
trad_divina_commedia_inferno_2_31.csv,Poi disse a me: “Elli stessi s'accusa;,"E poi per me: ""Egli è il suo accusatore;"
trad_divina_commedia_inferno_2_31.csv,questi è Nembrotto per lo cui mal coto,"perché questo è Nimrod, il cui pensiero malvagio"
trad_divina_commedia_inferno_2_31.csv,pur un linguaggio nel mondo non s'usa.,una sola lingua non può servire il mondo.
trad_divina_commedia_inferno_2_31.csv,Lasciànlo stare e non parliamo a vòto;,"Lascialo in pace, non perdiamo tempo a parlare."
trad_divina_commedia_inferno_2_31.csv,ché così è a lui ciascun linguaggio,perché ogni lingua è per lui la stessa
trad_divina_commedia_inferno_2_31.csv,"come 'l suo ad altrui, ch'a nullo è noto”.","come la sua agli altri, nessuno conosce la sua lingua."""
trad_divina_commedia_inferno_2_31.csv,"Facemmo adunque più lungo vïaggio,","Così, girando a sinistra, abbiamo viaggiato su"
trad_divina_commedia_inferno_2_31.csv,vòlti a sinistra; e al trar d'un balestro,"e, alla distanza di un colpo di prua, trovato"
trad_divina_commedia_inferno_2_31.csv,trovammo l'altro assai più fero e maggio.,"un altro gigante, molto più grande e feroce."
trad_divina_commedia_inferno_2_31.csv,"A cigner lui qual che fosse 'l maestro,","Chi era il padrone che lo aveva legato così,"
trad_divina_commedia_inferno_2_31.csv,"non so io dir, ma el tenea soccinto","Non posso dirlo, ma il braccio sinistro era piegato."
trad_divina_commedia_inferno_2_31.csv,dinanzi l'altro e dietro il braccio destro,"dietro di lui e la sua destra era piegata davanti,"
trad_divina_commedia_inferno_2_31.csv,d'una catena che 'l tenea avvinto,entrambi pignonati da una catena che lo teneva stretto
trad_divina_commedia_inferno_2_31.csv,"dal collo in giù, sì che 'n su lo scoperto",giù dal collo; e intorno alla parte di lui
trad_divina_commedia_inferno_2_31.csv,si ravvolgëa infino al giro quinto.,"che era stato esposto, era stato ferito cinque volte."
trad_divina_commedia_inferno_2_31.csv,“Questo superbo volle esser esperto,"""Questo gigante nella sua arroganza aveva messo alla prova"
trad_divina_commedia_inferno_2_31.csv,"di sua potenza contra 'l sommo Giove”,","la sua forza contro la forza di Giove più alta,"
trad_divina_commedia_inferno_2_31.csv,"disse 'l mio duca, “ond'elli ha cotal merto.","La mia guida disse: ""Così si merita questa ricompensa."
trad_divina_commedia_inferno_2_31.csv,"Fïalte ha nome, e fece le gran prove",Il suo nome è Ephialtes; e ha mostrato
trad_divina_commedia_inferno_2_31.csv,quando i giganti fer paura a' dèi;,tremendo potere quando i giganti spaventavano
trad_divina_commedia_inferno_2_31.csv,"le braccia ch'el menò, già mai non move”.","gli dèi; le braccia che si muoveva ora non si muovono più."""
trad_divina_commedia_inferno_2_31.csv,"E io a lui: “S'esser puote, io vorrei","E io a lui: ""Se è possibile,"
trad_divina_commedia_inferno_2_31.csv,che de lo smisurato Brïareo,Vorrei che i miei occhi avessero esperienza.
trad_divina_commedia_inferno_2_31.csv,esperïenza avesser li occhi mei”.,"di quello enorme, Briareus."""
trad_divina_commedia_inferno_2_31.csv,Ond'ei rispuose: “Tu vedrai Anteo,"Alla quale egli rispose: ""Vedrete Antaeus"
trad_divina_commedia_inferno_2_31.csv,"presso di qui che parla ed è disciolto,",vicino. Egli è libero e può parlare;
trad_divina_commedia_inferno_2_31.csv,che ne porrà nel fondo d'ogne reo.,Ci portera' in fondo a tutto il male.
trad_divina_commedia_inferno_2_31.csv,"Quel che tu vuo' veder, più là è molto",Quello che vuoi vedere è ben oltre
trad_divina_commedia_inferno_2_31.csv,"ed è legato e fatto come questo,","ed è legato e enorme come questo,"
trad_divina_commedia_inferno_2_31.csv,salvo che più feroce par nel volto”.,"e ancor più feroce nel suo sguardo."""
trad_divina_commedia_inferno_2_31.csv,"Non fu tremoto già tanto rubesto,",Nessun terremoto e' mai stato cosi' violento.
trad_divina_commedia_inferno_2_31.csv,"che scotesse una torre così forte,","quando è chiamato a scuotere una torre così robusta,"
trad_divina_commedia_inferno_2_31.csv,come Fïalte a scuotersi fu presto.,come Ephialtes rapido a scuotersi.
trad_divina_commedia_inferno_2_31.csv,"Allor temett'io più che mai la morte,",Poi ho avuto più paura della morte che mai;
trad_divina_commedia_inferno_2_31.csv,"e non v'era mestier più che la dotta,","quella paura sarebbe stata abbastanza per uccidermi,"
trad_divina_commedia_inferno_2_31.csv,s'io non avessi viste le ritorte.,se non avessi visto come era tenuto da catene.
trad_divina_commedia_inferno_2_31.csv,"Noi procedemmo più avante allotta,",E continuammo fino al nostro arrivo
trad_divina_commedia_inferno_2_31.csv,"e venimmo ad Anteo, che ben cinque alle,","Anteo, che, senza contare la sua testa,"
trad_divina_commedia_inferno_2_31.csv,"sanza la testa, uscia fuor de la grotta.",spiccava sopra la parete di roccia piena di cinque ell.
trad_divina_commedia_inferno_2_31.csv,“O tu che ne la fortunata valle,"""O tu che hai vissuto nella famosa valle"
trad_divina_commedia_inferno_2_31.csv,"che fece Scipïon di gloria reda,",(dove Scipio divenne l'erede della gloria
trad_divina_commedia_inferno_2_31.csv,"quand'Anibàl co' suoi diede le spalle,","quando Annibale si ritirò con i suoi uomini,"
trad_divina_commedia_inferno_2_31.csv,"recasti già mille leon per preda,",che ha preso mille leoni come tua preda.
trad_divina_commedia_inferno_2_31.csv,"e che, se fossi stato a l'alta guerra",e se tu fossi stato con i tuoi fratelli
trad_divina_commedia_inferno_2_31.csv,"de' tuoi fratelli, ancor par che si creda","nella loro alta guerra, sembra che alcuni ancora credono"
trad_divina_commedia_inferno_2_31.csv,ch'avrebber vinto i figli de la terra:,"i figli della terra sarebbero diventati vincitori,"
trad_divina_commedia_inferno_2_31.csv,"mettine giù, e non ten vegna schifo,","do set us down below, where fredde should should should in"
trad_divina_commedia_inferno_2_31.csv,dove Cocito la freddura serra.,"Cocytus, e non disdegnare questo compito."
trad_divina_commedia_inferno_2_31.csv,Non ci fare ire a Tizio né a Tifo:,Non mandarci su Tityus o Typhon;
trad_divina_commedia_inferno_2_31.csv,questi può dar di quel che qui si brama;,quest'uomo può darvi ciò che è desiderato qui;
trad_divina_commedia_inferno_2_31.csv,però ti china e non torcer lo grifo.,quindi piegarsi e non arricciare il labbro.
trad_divina_commedia_inferno_2_31.csv,"Ancor ti può nel mondo render fama,","Puo' ancora portarti la fama nel mondo,"
trad_divina_commedia_inferno_2_31.csv,"ch'el vive, e lunga vita ancor aspetta","perché è vivo e si aspetta ancora una lunga vita,"
trad_divina_commedia_inferno_2_31.csv,se 'nnanzi tempo grazia a sé nol chiama”.,"a meno che la grazia non lo chiami prima del suo tempo."""
trad_divina_commedia_inferno_2_31.csv,Così disse 'l maestro; e quelli in fretta,"Così disse il mio padrone, e in fretta Antaeus"
trad_divina_commedia_inferno_2_31.csv,"le man distese, e prese 'l duca mio,","stese le mani, la cui presa enorme aveva una volta"
trad_divina_commedia_inferno_2_31.csv,ond'Ercule sentì già grande stretta.,"è stato sentito da Ercole, e ha afferrato la mia guida."
trad_divina_commedia_inferno_2_31.csv,"Virgilio, quando prender si sentio,","E Virgil, quando si sentì preso,"
trad_divina_commedia_inferno_2_31.csv,"disse a me: “Fatti qua, sì ch'io ti prenda”;","mi ha detto: ""Vieni qui, così posso abbracciarti."""
trad_divina_commedia_inferno_2_31.csv,poi fece sì ch'un fascio era elli e io.,Poi ha fatto un fascio di se stesso e me.
trad_divina_commedia_inferno_2_31.csv,Qual pare a riguardar la Carisenda,Proprio come la Garisenda sembra quando si vede
trad_divina_commedia_inferno_2_32.csv,"S'ïo avessi le rime aspre e chiocce,",Avevo le rime crude e scrannel per adattarle
trad_divina_commedia_inferno_2_32.csv,come si converrebbe al tristo buco,il buco malinconico su cui tutti
trad_divina_commedia_inferno_2_32.csv,"sovra 'l qual pontan tutte l'altre rocce,","le altre falesie circuite convergono e riposano,"
trad_divina_commedia_inferno_2_32.csv,io premerei di mio concetto il suco,il succo della mia concezione sarebbe stato pressato
trad_divina_commedia_inferno_2_32.csv,"più pienamente; ma perch'io non l'abbo,","più pienamente; ma perché sento la loro mancanza,"
trad_divina_commedia_inferno_2_32.csv,non sanza tema a dicer mi conduco;,"Mi metto a parlare, ma parlo con paura;"
trad_divina_commedia_inferno_2_32.csv,ché non è impresa da pigliare a gabbo,"perché non è un compito da prendere in scherzo,"
trad_divina_commedia_inferno_2_32.csv,"discriver fondo a tutto l'universo,",per mostrare la base di tutto l'universo
trad_divina_commedia_inferno_2_32.csv,né da lingua che chiami mamma o babbo.,"né per una lingua che grida: ""mamma,"" ""papà."""
trad_divina_commedia_inferno_2_32.csv,Ma quelle donne aiutino il mio verso,Ma che quelle signore ora sostengano il mio verso
trad_divina_commedia_inferno_2_32.csv,"ch'aiutaro Anfïone a chiuder Tebe,","che ha aiutato Amphion quando ha murato Tebe,"
trad_divina_commedia_inferno_2_32.csv,sì che dal fatto il dir non sia diverso.,in modo che la mia storia non differisce dal fatto.
trad_divina_commedia_inferno_2_32.csv,Oh sovra tutte mal creata plebe,"O rabbio, miscreato oltre tutti gli altri,"
trad_divina_commedia_inferno_2_32.csv,"che stai nel loco onde parlare è duro,","là nel posto del quale è difficile parlare,"
trad_divina_commedia_inferno_2_32.csv,mei foste state qui pecore o zebe!,Meglio se qui siete stati capre o pecore!
trad_divina_commedia_inferno_2_32.csv,Come noi fummo giù nel pozzo scuro,"Quando eravamo sotto al buio,"
trad_divina_commedia_inferno_2_32.csv,"sotto i piè del gigante assai più bassi,","sotto i piedi del gigante e ancora più in basso,"
trad_divina_commedia_inferno_2_32.csv,"e io mirava ancora a l'alto muro,","con i miei occhi ancora sul ripido argine,"
trad_divina_commedia_inferno_2_32.csv,dicere udi'mi: “Guarda come passi:,"Ho sentito questo mi ha detto: ""Guarda come si passa;"
trad_divina_commedia_inferno_2_32.csv,"va sì, che tu non calchi con le piante",camminare in modo da non calpestare con le suole
trad_divina_commedia_inferno_2_32.csv,le teste de' fratei miseri lassi”.,"le teste dei tuoi fratelli stanchi e miserabili."""
trad_divina_commedia_inferno_2_32.csv,"Per ch'io mi volsi, e vidimi davante","In questo mi voltai e vidi davanti a me,"
trad_divina_commedia_inferno_2_32.csv,e sotto i piedi un lago che per gelo,"sotto i miei piedi, un lago che, ghiacciato,"
trad_divina_commedia_inferno_2_32.csv,avea di vetro e non d'acqua sembiante.,aveva perso l'aspetto dell'acqua e sembrava vetro.
trad_divina_commedia_inferno_2_32.csv,Non fece al corso suo sì grosso velo,"Il Danubio dove scorre in Austria,"
trad_divina_commedia_inferno_2_32.csv,"di verno la Danoia in Osterlicchi,","il Don sotto il suo cielo ghiacciato, non hanno mai"
trad_divina_commedia_inferno_2_32.csv,"né Tanaï là sotto 'l freddo cielo,",fatto per il loro corso così spesso un velo in inverno
trad_divina_commedia_inferno_2_32.csv,com'era quivi; che se Tambernicchi,"come c'era qui, perché aveva il monte Tambernic"
trad_divina_commedia_inferno_2_32.csv,"vi fosse sù caduto, o Pietrapana,","o la montagna di Pietrapana vi si schiantò sopra,"
trad_divina_commedia_inferno_2_32.csv,non avria pur da l'orlo fatto cricchi.,Nemmeno sul bordo avrebbe scricchiolato.
trad_divina_commedia_inferno_2_32.csv,E come a gracidar si sta la rana,E come la rana gracchiante si siede con la sua museruola
trad_divina_commedia_inferno_2_32.csv,"col muso fuor de l'acqua, quando sogna","sopra l'acqua, nella stagione in cui"
trad_divina_commedia_inferno_2_32.csv,"di spigolar sovente la villana,","la contadina sogna spesso di spigolare,"
trad_divina_commedia_inferno_2_32.csv,"livide, insin là dove appar vergogna","così, livido nel ghiaccio, fino al luogo"
trad_divina_commedia_inferno_2_32.csv,"eran l'ombre dolenti ne la ghiaccia,","dove la vergogna può manifestarsi, erano quelle sfumature tristi,"
trad_divina_commedia_inferno_2_32.csv,mettendo i denti in nota di cicogna.,i cui denti chiacchieravano con note come cicogne.
trad_divina_commedia_inferno_2_32.csv,Ognuna in giù tenea volta la faccia;,Ognuno ha mantenuto la sua faccia piegata verso il basso costantemente;
trad_divina_commedia_inferno_2_32.csv,"da bocca il freddo, e da li occhi il cor tristo","le loro bocche testimoniano il freddo che provavano,"
trad_divina_commedia_inferno_2_32.csv,tra lor testimonianza si procaccia.,così come i loro occhi proclamavano i loro cuori dispiaciuti.
trad_divina_commedia_inferno_2_32.csv,"Quand'io m'ebbi dintorno alquanto visto,","Quando mi guardai intorno per un po', i miei occhi"
trad_divina_commedia_inferno_2_32.csv,"volsimi a' piedi, e vidi due sì stretti,","si voltò verso i miei piedi e vide due serrati così vicini,"
trad_divina_commedia_inferno_2_32.csv,che 'l pel del capo avieno insieme misto.,i capelli sulle loro teste si erano intrecciati.
trad_divina_commedia_inferno_2_32.csv,"“Ditemi, voi che sì strignete i petti”,","""Dimmi, tu il cui petto è così stretto,"""
trad_divina_commedia_inferno_2_32.csv,"diss'io, “chi siete?”. E quei piegaro i colli;","Ho detto: ""Chi sei?"" Si sono piegati il collo,"
trad_divina_commedia_inferno_2_32.csv,"e poi ch'ebber li visi a me eretti,","e quando mi alzarono la faccia,"
trad_divina_commedia_inferno_2_32.csv,"li occhi lor, ch'eran pria pur dentro molli,","i loro occhi, che piangevano per terra,"
