Filename,Original,Translate
trad_divina_commedia_paradiso_1_28.csv,"già di larghezza, che 'l messo di Iuno","Così ampio ora, che il messaggero di Juno"
trad_divina_commedia_paradiso_1_28.csv,intero a contenerlo sarebbe arto.,Tutto sarebbe troppo stretto per contenerlo.
trad_divina_commedia_paradiso_1_28.csv,Così l'ottavo e 'l nono; e ciascheduno,"Così anche l'ottavo e il nono, e ciascuno"
trad_divina_commedia_paradiso_1_28.csv,"più tardo si movea, secondo ch'era","Più lentamente mosso, secondo com'era"
trad_divina_commedia_paradiso_1_28.csv,in numero distante più da l'uno;,In numero lontano dal primo.
trad_divina_commedia_paradiso_1_28.csv,e quello avea la fiamma più sincera,E che uno aveva la sua fiamma più cristallina
trad_divina_commedia_paradiso_1_28.csv,"cui men distava la favilla pura,","Da cui meno distante era la scintilla inox,"
trad_divina_commedia_paradiso_1_28.csv,"credo, però che più di lei s'invera.",Penso perche' piu' con la sua verita' impregnata.
trad_divina_commedia_paradiso_1_28.csv,"La donna mia, che mi vedëa in cura","Mia Signora, che nella mia ansia"
trad_divina_commedia_paradiso_1_28.csv,"forte sospeso, disse: “Da quel punto","Mi ha visto molto perplesso, ha detto: ""Da quel punto"
trad_divina_commedia_paradiso_1_28.csv,depende il cielo e tutta la natura.,Dipende dal cielo e dalla natura.
trad_divina_commedia_paradiso_1_28.csv,Mira quel cerchio che più li è congiunto;,"Ecco il cerchio che più gli si unisce,"
trad_divina_commedia_paradiso_1_28.csv,e sappi che 'l suo muovere è sì tosto,E sappi che il suo moto è così rapido
trad_divina_commedia_paradiso_1_28.csv,per l'affocato amore ond'elli è punto”.,"Attraverso l'amore ardente, per cui è spronato."""
trad_divina_commedia_paradiso_1_28.csv,E io a lei: “Se 'l mondo fosse posto,"E io a lei: ""Se il mondo fosse organizzato"
trad_divina_commedia_paradiso_1_28.csv,"con l'ordine ch'io veggio in quelle rote,","Nell'ordine che vedo nelle ruote di là,"
trad_divina_commedia_paradiso_1_28.csv,sazio m'avrebbe ciò che m'è proposto;,Ciò che mi è stato posto davanti mi avrebbe soddisfatto;
trad_divina_commedia_paradiso_1_28.csv,ma nel mondo sensibile si puote,Ma nel mondo del senso possiamo percepire
trad_divina_commedia_paradiso_1_28.csv,"veder le volte tanto più divine,",Che i cerchi sono sempre più divini
trad_divina_commedia_paradiso_1_28.csv,quant'elle son dal centro più remote.,Come sono dal centro più remoto
trad_divina_commedia_paradiso_1_28.csv,"Onde, se 'l mio disir dee aver fine","Percio', se il mio desiderio e' finito..."
trad_divina_commedia_paradiso_1_28.csv,in questo miro e angelico templo,"In questo tempio miracoloso e angelico,"
trad_divina_commedia_paradiso_1_28.csv,"che solo amore e luce ha per confine,","Che ha per confini solo amore e luce,"
trad_divina_commedia_paradiso_1_28.csv,udir convienmi ancor come l'essemplo,Sentire mi incanta ancora come l'esempio
trad_divina_commedia_paradiso_1_28.csv,"e l'essemplare non vanno d'un modo,","E l'esemplare non va in un modo,"
trad_divina_commedia_paradiso_1_28.csv,ché io per me indarno a ciò contemplo”.,"Dal momento che per me invano la contemplavo."""
trad_divina_commedia_paradiso_1_28.csv,“Se li tuoi diti non sono a tal nodo,"""Se le tue dita a questo nodo"
trad_divina_commedia_paradiso_1_28.csv,"sufficïenti, non è maraviglia:","Sii insufficiente, non c'è da meravigliarsi,"
trad_divina_commedia_paradiso_1_28.csv,"tanto, per non tentare, è fatto sodo!”.","Così difficile è diventato per mancanza di provare."""
trad_divina_commedia_paradiso_1_28.csv,Così la donna mia; poi disse: “Piglia,"Mia Signora disse: ""Prendi tu"
trad_divina_commedia_paradiso_1_28.csv,"quel ch'io ti dicerò, se vuo' saziarti;","Ciò che io ti dirò, se tu fossi saziato,"
trad_divina_commedia_paradiso_1_28.csv,e intorno da esso t'assottiglia.,Ed esercita su questo la tua sottigliezza.
trad_divina_commedia_paradiso_1_28.csv,Li cerchi corporai sono ampi e arti,I cerchi corporali sono larghi e stretti
trad_divina_commedia_paradiso_1_28.csv,secondo il più e 'l men de la virtute,Secondo la più o meno di virtù
trad_divina_commedia_paradiso_1_28.csv,che si distende per tutte lor parti.,Che viene distribuito attraverso tutte le loro parti.
trad_divina_commedia_paradiso_1_28.csv,Maggior bontà vuol far maggior salute;,"La più grande bontà opera la più grande ricchezza,"
trad_divina_commedia_paradiso_1_28.csv,"maggior salute maggior corpo cape,","Quanto più grande è la lavanda, tanto più grande è il corpo,"
trad_divina_commedia_paradiso_1_28.csv,s'elli ha le parti igualmente compiute.,Se perfetto allo stesso modo sono tutte le sue parti.
trad_divina_commedia_paradiso_1_28.csv,Dunque costui che tutto quanto rape,Quindi questo che spazza con esso
trad_divina_commedia_paradiso_1_28.csv,"l'altro universo seco, corrisponde","L'universo sublime, doth corrispondono"
trad_divina_commedia_paradiso_1_28.csv,al cerchio che più ama e che più sape:,Al cerchio che la maggior parte ama e conosce.
trad_divina_commedia_paradiso_1_28.csv,"per che, se tu a la virtù circonde","Per questo, se tu alla virtù"
trad_divina_commedia_paradiso_1_28.csv,"la tua misura, non a la parvenza","Applica la tua misura, non all'apparenza"
trad_divina_commedia_paradiso_1_28.csv,"de le sustanze che t'appaion tonde,","di sostanze che a te sembrano rotonde,"
trad_divina_commedia_paradiso_1_28.csv,tu vederai mirabil consequenza,"Vedrete un meraviglioso accordo,"
trad_divina_commedia_paradiso_1_28.csv,"di maggio a più e di minore a meno,","Di più a più grande, e di meno a più piccolo,"
trad_divina_commedia_paradiso_1_28.csv,"in ciascun cielo, a süa intelligenza”.","In ogni cielo, con la sua intelligenza."""
trad_divina_commedia_paradiso_1_28.csv,Come rimane splendido e sereno,Anche se rimane splendido e sereno
trad_divina_commedia_paradiso_1_28.csv,"l'emisperio de l'aere, quando soffia","L'emisfero dell'aria, quando Boreas"
trad_divina_commedia_paradiso_1_28.csv,"Borea da quella guancia ond'è più leno,","Soffia da quella guancia dove è più mite,"
trad_divina_commedia_paradiso_1_28.csv,per che si purga e risolve la roffia,Perché è purificato e risolto il rack
trad_divina_commedia_paradiso_1_28.csv,"che pria turbava, sì che 'l ciel ne ride","Che l'ha disturbata, finche' il welkin non ride."
trad_divina_commedia_paradiso_1_28.csv,con le bellezze d'ogne sua paroffia;,Con tutte le bellezze del suo spettacolo;
trad_divina_commedia_paradiso_1_28.csv,"così fec'ïo, poi che mi provide","Così ho fatto anch'io, dopo che mia Signora"
trad_divina_commedia_paradiso_1_28.csv,"la donna mia del suo risponder chiaro,","Mi ha fatto fornire la sua risposta chiara,"
trad_divina_commedia_paradiso_1_28.csv,e come stella in cielo il ver si vide.,E come una stella in cielo la verità è stata vista.
trad_divina_commedia_paradiso_1_28.csv,"E poi che le parole sue restaro,","E non appena una fermata le sue parole erano arrivate,"
trad_divina_commedia_paradiso_1_28.csv,non altrimenti ferro disfavilla,Non altrimenti scintillare il ferro
trad_divina_commedia_paradiso_1_28.csv,"che bolle, come i cerchi sfavillaro.","Quando fuso, che quei cerchi scintillato."
trad_divina_commedia_paradiso_1_28.csv,L'incendio suo seguiva ogne scintilla;,"La loro coruscazione tutte le scintille ripetute,"
trad_divina_commedia_paradiso_1_28.csv,"ed eran tante, che 'l numero loro","E così tanti erano, il loro numero fa"
trad_divina_commedia_paradiso_1_28.csv,più che 'l doppiar de li scacchi s'inmilla.,Più milioni del raddoppio degli scacchi.
trad_divina_commedia_paradiso_1_28.csv,Io sentiva osannar di coro in coro,Li ho sentiti cantare coro osanna dal coro
trad_divina_commedia_paradiso_1_28.csv,"al punto fisso che li tiene a li ubi,","Al punto fisso che li tiene all'""Ubi,"""
trad_divina_commedia_paradiso_1_28.csv,"e terrà sempre, ne' quai sempre fuoro.","E lo fara' sempre, dove sono mai stati."
trad_divina_commedia_paradiso_1_28.csv,E quella che vedëa i pensier dubi,"E lei, che ha visto le meditazioni dubbie"
trad_divina_commedia_paradiso_1_28.csv,"ne la mia mente, disse: “I cerchi primi","Nella mia mente, ""I cerchi primordiali,"" disse,"
trad_divina_commedia_paradiso_1_28.csv,t' hanno mostrato Serafi e Cherubi.,"""Ti hanno mostrato Serafini e Cherubini."
trad_divina_commedia_paradiso_1_28.csv,"Così veloci seguono i suoi vimi,","Così rapidamente seguono i loro legami,"
trad_divina_commedia_paradiso_1_28.csv,per somigliarsi al punto quanto ponno;,"Per essere come il punto più possibile,"
trad_divina_commedia_paradiso_1_28.csv,e posson quanto a veder son soblimi.,"E possono, per quanto siano alti nella visione."
trad_divina_commedia_paradiso_1_28.csv,"Quelli altri amori che 'ntorno li vonno,",Gli altri amori che li circondano fanno:
trad_divina_commedia_paradiso_1_28.csv,"si chiaman Troni del divino aspetto,","I troni del volto divino sono chiamati,"
trad_divina_commedia_paradiso_1_28.csv,per che 'l primo ternaro terminonno;,Perche' terminano la Triade primordiale.
trad_divina_commedia_paradiso_1_28.csv,e dei saper che tutti hanno diletto,E tu dovresti sapere che tutti hanno delizia
trad_divina_commedia_paradiso_1_28.csv,quanto la sua veduta si profonda,Per quanto la loro visione penetri
trad_divina_commedia_paradiso_1_28.csv,nel vero in che si queta ogne intelletto.,"La Verità, in cui ogni intelletto trova riposo."
trad_divina_commedia_paradiso_1_28.csv,Quinci si può veder come si fonda,Da questo si può vedere come la beatitudine
trad_divina_commedia_paradiso_1_28.csv,"l'esser beato ne l'atto che vede,","È fondata nella facoltà che vede,"
trad_divina_commedia_paradiso_1_28.csv,"non in quel ch'ama, che poscia seconda;",e non in quello che ama e segue;
trad_divina_commedia_paradiso_1_28.csv,"e del vedere è misura mercede,","E di questo vedere il merito è la misura,"
trad_divina_commedia_paradiso_1_28.csv,che grazia partorisce e buona voglia:,che è generato per grazia e per buona volontà;
trad_divina_commedia_paradiso_1_28.csv,così di grado in grado si procede.,Così da grado a grado fa procedere.
trad_divina_commedia_paradiso_1_28.csv,"L'altro ternaro, che così germoglia","La seconda Triade, che sta germinando"
trad_divina_commedia_paradiso_1_28.csv,in questa primavera sempiterna,"In tal saggio in questa primavera sempiterna,"
trad_divina_commedia_paradiso_1_28.csv,"che notturno Arïete non dispoglia,","Che nessun Ariete notturno spogli,"
trad_divina_commedia_paradiso_1_28.csv,perpetüalemente 'Osanna' sberna,Perpetually hosanna warbles avanti
trad_divina_commedia_paradiso_1_28.csv,"con tre melode, che suonano in tree","Con tre melodie, che suona in tre"
trad_divina_commedia_paradiso_1_28.csv,ordini di letizia onde s'interna.,"Ordini di gioia, con i quali è intrinato."
trad_divina_commedia_paradiso_1_28.csv,In essa gerarcia son l'altre dee:,"I tre Divini sono in questa gerarchia,"
trad_divina_commedia_paradiso_1_28.csv,"prima Dominazioni, e poi Virtudi;",Prima i Dominions e poi le Virtùs;
trad_divina_commedia_paradiso_1_28.csv,l'ordine terzo di Podestadi èe.,E il terzo ordine è quello dei Poteri.
trad_divina_commedia_paradiso_1_28.csv,Poscia ne' due penultimi tripudi,Poi nelle danze twain penultimo
trad_divina_commedia_paradiso_1_28.csv,Principati e Arcangeli si girano;,La ruota delle Principalità e degli Arcangeli;
trad_divina_commedia_paradiso_1_28.csv,l'ultimo è tutto d'Angelici ludi.,L'ultimo è interamente di sport angelici.
trad_divina_commedia_paradiso_1_28.csv,"Questi ordini di sù tutti s'ammirano,","Questi ordini verso l'alto, tutti guardano,"
trad_divina_commedia_paradiso_1_28.csv,"e di giù vincon sì, che verso Dio","E verso il basso così prevalere, che a Dio"
trad_divina_commedia_paradiso_1_28.csv,tutti tirati sono e tutti tirano.,Tutti sono attratti e tutti attraggono.
trad_divina_commedia_paradiso_1_28.csv,E Dïonisio con tanto disio,E Dioniso con così grande desiderio
trad_divina_commedia_paradiso_1_28.csv,"a contemplar questi ordini si mise,","Per contemplare questi Ordini,"
trad_divina_commedia_paradiso_1_28.csv,che li nomò e distinse com'io.,Li ha chiamati e li ha distinti come me.
trad_divina_commedia_paradiso_1_28.csv,Ma Gregorio da lui poi si divise;,Ma Gregorio poi dissenzito da lui;
trad_divina_commedia_paradiso_1_28.csv,"onde, sì tosto come li occhi aperse","Percio', non appena si e' chiuso gli occhi..."
trad_divina_commedia_paradiso_1_28.csv,"in questo ciel, di sé medesmo rise.","In questo paradiso, sorrideva a se stesso."
trad_divina_commedia_paradiso_1_28.csv,E se tanto secreto ver proferse,E se così tanto di verità segreta un mortale
trad_divina_commedia_paradiso_1_28.csv,"mortale in terra, non voglio ch'ammiri:","Profetato sulla terra, non vorrei che ti meravigliassi,"
trad_divina_commedia_paradiso_1_28.csv,ché chi 'l vide qua sù gliel discoperse,"Colui che lo vide qui glielo rivelò,"
trad_divina_commedia_paradiso_1_28.csv,con altro assai del ver di questi giri”.,"Con molto di più della verità su questi cerchi."""
trad_divina_commedia_paradiso_1_29.csv,"Quando ambedue li figli di Latona,","A che ora entrambi i figli di Latona,"
trad_divina_commedia_paradiso_1_29.csv,"coperti del Montone e de la Libra,","Sormontato dal Ram e dalle Scale,"
trad_divina_commedia_paradiso_1_29.csv,"fanno de l'orizzonte insieme zona,","Insieme fanno una zona dell'orizzonte,"
trad_divina_commedia_paradiso_1_29.csv,quant'è dal punto che 'l cenìt inlibra,Finche' dal momento in cui lo zenit li tiene
trad_divina_commedia_paradiso_1_29.csv,"infin che l'uno e l'altro da quel cinto,","In equipeoise, fino a che da quella cintura entrambi"
trad_divina_commedia_paradiso_1_29.csv,"cambiando l'emisperio, si dilibra,","Cambiare il loro emisfero disturbare l'equilibrio,"
trad_divina_commedia_paradiso_1_29.csv,"tanto, col volto di riso dipinto,","Addio, il suo viso raffigurato con un sorriso,"
trad_divina_commedia_paradiso_1_29.csv,"si tacque Bëatrice, riguardando",Beatrice ha tenuto il silenzio mentre guardava
trad_divina_commedia_paradiso_1_29.csv,fiso nel punto che m'avëa vinto.,Fissamente al punto che mi era venuto.
trad_divina_commedia_paradiso_1_29.csv,"Poi cominciò: “Io dico, e non dimando,","Allora cominciò: ""Io dico, e non chiedo"
trad_divina_commedia_paradiso_1_29.csv,"quel che tu vuoli udir, perch'io l'ho visto","Ciò che tu desideri sentire, perché io l'ho visto"
trad_divina_commedia_paradiso_1_29.csv,là 've s'appunta ogne  ubi e ogne quando,Dove si concentra ogni Quando e ogni 'Ubi'.
trad_divina_commedia_paradiso_1_29.csv,"Non per aver a sé di bene acquisto,","Non per acquisire del bene per se stesso,"
trad_divina_commedia_paradiso_1_29.csv,"ch'esser non può, ma perché suo splendore","Che è impossibile, ma che il suo splendore"
trad_divina_commedia_paradiso_1_29.csv,"potesse, risplendendo, dir ""Subsisto"",","Nella sua risplendenza si può dire: ""Subsisto,"""
trad_divina_commedia_paradiso_1_29.csv,"in sua etternità di tempo fore,","Nella sua eternità al di fuori del tempo,"
trad_divina_commedia_paradiso_1_29.csv,"fuor d'ogne altro comprender, come i piacque,","Fuori da tutti gli altri limiti, come gli piaceva,"
trad_divina_commedia_paradiso_1_29.csv,s'aperse in nuovi amor l'etterno amore.,Nel nuovo Amore si è manifestato l'Amore Eterno.
trad_divina_commedia_paradiso_1_29.csv,Né prima quasi torpente si giacque;,né come se il siluro avesse mentito prima;
trad_divina_commedia_paradiso_1_29.csv,ché né prima né poscia procedette,Perché né dopo né prima procedevano
trad_divina_commedia_paradiso_1_29.csv,lo discorrer di Dio sovra quest'acque.,L'uscita di Dio su queste acque.
trad_divina_commedia_paradiso_1_29.csv,"Forma e materia, congiunte e purette,",Materia e forma non mescolata e unita
trad_divina_commedia_paradiso_1_29.csv,"usciro ad esser che non avia fallo,",E' nata senza alcun difetto.
trad_divina_commedia_paradiso_1_29.csv,come d'arco tricordo tre saette.,E' come tre frecce da un arco a tre corde.
trad_divina_commedia_paradiso_1_29.csv,"E come in vetro, in ambra o in cristallo","E come in vetro, in ambra o in cristallo"
trad_divina_commedia_paradiso_1_29.csv,"raggio resplende sì, che dal venire","Un raggio di sole lampeggia così, che dalla sua venuta"
trad_divina_commedia_paradiso_1_29.csv,"a l'esser tutto non è intervallo,","Per il suo pieno essere non è intervallo,"
trad_divina_commedia_paradiso_1_29.csv,così 'l triforme effetto del suo sire,Così dal suo Signore fece l'effetto triforme
trad_divina_commedia_paradiso_1_29.csv,ne l'esser suo raggiò insieme tutto,"Ray nel suo essere tutti insieme,"
trad_divina_commedia_paradiso_1_29.csv,sanza distinzïone in essordire.,Senza discriminazioni di inizio.
trad_divina_commedia_paradiso_1_29.csv,Concreato fu ordine e costrutto,L'ordine è stato con-creato e costruito
trad_divina_commedia_paradiso_1_29.csv,a le sustanze; e quelle furon cima,"Nelle sostanze, e il vertice del mondo"
